id,time,prediction,location,pv_measurement
1927,2023-06-14 07:00:00,607.6,C,607.6
1928,2023-06-14 08:00:00,735.0,C,735.0
1929,2023-06-14 09:00:00,842.8000000000001,C,842.8000000000001
1930,2023-06-14 10:00:00,891.8000000000001,C,891.8000000000001
1931,2023-06-14 11:00:00,921.2,C,921.2
1932,2023-06-14 12:00:00,882.0000000000001,C,882.0000000000001
1933,2023-06-14 13:00:00,813.4000000000001,C,813.4000000000001
1934,2023-06-14 14:00:00,666.4000000000001,C,666.4000000000001
1935,2023-06-14 15:00:00,401.8,C,401.8
1936,2023-06-14 16:00:00,294.0,C,294.0
1937,2023-06-14 17:00:00,117.60000000000001,C,117.60000000000001
1938,2023-06-14 18:00:00,78.4,C,78.4
1939,2023-06-14 19:00:00,39.2,C,39.2
1940,2023-06-14 20:00:00,9.8,C,9.8
1941,2023-06-14 21:00:00,0.0,C,0.0
1942,2023-06-14 22:00:00,0.0,C,0.0
1943,2023-06-14 23:00:00,0.0,C,0.0
1944,2023-06-18 00:00:00,0.0,C,0.0
1945,2023-06-18 01:00:00,0.0,C,0.0
1946,2023-06-18 02:00:00,9.8,C,9.8
1947,2023-06-18 03:00:00,49.0,C,49.0
1948,2023-06-18 04:00:00,107.80000000000001,C,107.80000000000001
1949,2023-06-18 05:00:00,235.20000000000002,C,235.20000000000002
1950,2023-06-18 06:00:00,431.20000000000005,C,431.20000000000005
1951,2023-06-18 07:00:00,588.0,C,588.0
1952,2023-06-18 08:00:00,686.0,C,686.0
1953,2023-06-18 09:00:00,823.2,C,823.2
1954,2023-06-18 10:00:00,891.8000000000001,C,891.8000000000001
1955,2023-06-18 11:00:00,921.2,C,921.2
1956,2023-06-18 12:00:00,891.8000000000001,C,891.8000000000001
1957,2023-06-18 13:00:00,823.2,C,823.2
1958,2023-06-18 14:00:00,676.2,C,676.2
1959,2023-06-18 15:00:00,548.8000000000001,C,548.8000000000001
1960,2023-06-18 16:00:00,382.20000000000005,C,382.20000000000005
1961,2023-06-18 17:00:00,264.6,C,264.6
1962,2023-06-18 18:00:00,137.20000000000002,C,137.20000000000002
1963,2023-06-18 19:00:00,49.0,C,49.0
1964,2023-06-18 20:00:00,19.6,C,19.6
1965,2023-06-18 21:00:00,0.0,C,0.0
1966,2023-06-18 22:00:00,0.0,C,0.0
1967,2023-06-18 23:00:00,0.0,C,0.0
1968,2023-06-19 00:00:00,0.0,C,0.0
1969,2023-06-19 01:00:00,0.0,C,0.0
1970,2023-06-19 02:00:00,19.6,C,19.6
1971,2023-06-19 03:00:00,58.800000000000004,C,58.800000000000004
1972,2023-06-19 04:00:00,117.60000000000001,C,117.60000000000001
1973,2023-06-19 05:00:00,245.00000000000003,C,245.00000000000003
1974,2023-06-19 06:00:00,450.8,C,450.8
1975,2023-06-19 07:00:00,617.4000000000001,C,617.4000000000001
1976,2023-06-19 08:00:00,744.8000000000001,C,744.8000000000001
1977,2023-06-19 09:00:00,862.4000000000001,C,862.4000000000001
1978,2023-06-19 10:00:00,940.8000000000001,C,940.8000000000001
1979,2023-06-19 11:00:00,960.4000000000001,C,960.4000000000001
1980,2023-06-19 12:00:00,931.0000000000001,C,931.0000000000001
1981,2023-06-19 13:00:00,852.6,C,852.6
1982,2023-06-19 14:00:00,705.6,C,705.6
1983,2023-06-19 15:00:00,568.4000000000001,C,568.4000000000001
1984,2023-06-19 16:00:00,392.0,C,392.0
1985,2023-06-19 17:00:00,264.6,C,264.6
1986,2023-06-19 18:00:00,137.20000000000002,C,137.20000000000002
1987,2023-06-19 19:00:00,49.0,C,49.0
1988,2023-06-19 20:00:00,9.8,C,9.8
1989,2023-06-19 21:00:00,0.0,C,0.0
1990,2023-06-19 22:00:00,0.0,C,0.0
1991,2023-06-19 23:00:00,0.0,C,0.0
1992,2023-06-22 00:00:00,0.0,C,0.0
1993,2023-06-22 01:00:00,9.8,C,9.8
1994,2023-06-22 02:00:00,39.2,C,39.2
1995,2023-06-22 03:00:00,78.4,C,78.4
1996,2023-06-22 04:00:00,58.800000000000004,C,58.800000000000004
1997,2023-06-22 05:00:00,49.0,C,49.0
1998,2023-06-22 06:00:00,107.80000000000001,C,107.80000000000001
1999,2023-06-22 07:00:00,176.4,C,176.4
2000,2023-06-22 08:00:00,333.20000000000005,C,333.20000000000005
2001,2023-06-22 09:00:00,176.4,C,176.4
2002,2023-06-22 10:00:00,245.00000000000003,C,245.00000000000003
2003,2023-06-22 11:00:00,323.40000000000003,C,323.40000000000003
2004,2023-06-22 12:00:00,411.6,C,411.6
2005,2023-06-22 13:00:00,284.20000000000005,C,284.20000000000005
2006,2023-06-22 14:00:00,264.6,C,264.6
2007,2023-06-22 15:00:00,303.8,C,303.8
2008,2023-06-22 16:00:00,274.40000000000003,C,274.40000000000003
2009,2023-06-22 17:00:00,196.0,C,196.0
2010,2023-06-22 18:00:00,39.2,C,39.2
2011,2023-06-22 19:00:00,29.400000000000002,C,29.400000000000002
2012,2023-06-22 20:00:00,9.8,C,9.8
2013,2023-06-22 21:00:00,9.8,C,9.8
2014,2023-06-22 22:00:00,0.0,C,0.0
2015,2023-06-22 23:00:00,0.0,C,0.0
2016,2023-06-26 00:00:00,0.0,C,0.0
2017,2023-06-26 01:00:00,0.0,C,0.0
2018,2023-06-26 02:00:00,19.6,C,19.6
2019,2023-06-26 03:00:00,49.0,C,49.0
2020,2023-06-26 04:00:00,117.60000000000001,C,117.60000000000001
2021,2023-06-26 05:00:00,205.8,C,205.8
2022,2023-06-26 06:00:00,392.0,C,392.0
2023,2023-06-26 07:00:00,568.4000000000001,C,568.4000000000001
2024,2023-06-26 08:00:00,686.0,C,686.0
2025,2023-06-26 09:00:00,793.8000000000001,C,793.8000000000001
2026,2023-06-26 10:00:00,882.0000000000001,C,882.0000000000001
2027,2023-06-26 11:00:00,882.0000000000001,C,882.0000000000001
2028,2023-06-26 12:00:00,842.8000000000001,C,842.8000000000001
2029,2023-06-26 13:00:00,774.2,C,774.2
2030,2023-06-26 14:00:00,646.8000000000001,C,646.8000000000001
2031,2023-06-26 15:00:00,568.4000000000001,C,568.4000000000001
2032,2023-06-26 16:00:00,294.0,C,294.0
2033,2023-06-26 17:00:00,225.4,C,225.4
2034,2023-06-26 18:00:00,117.60000000000001,C,117.60000000000001
2035,2023-06-26 19:00:00,49.0,C,49.0
2036,2023-06-26 20:00:00,19.6,C,19.6
2037,2023-06-26 21:00:00,0.0,C,0.0
2038,2023-06-26 22:00:00,0.0,C,0.0
2039,2023-06-26 23:00:00,0.0,C,0.0
2040,2023-06-28 00:00:00,0.0,C,0.0
2041,2023-06-28 01:00:00,0.0,C,0.0
2042,2023-06-28 02:00:00,19.6,C,19.6
2043,2023-06-28 03:00:00,29.400000000000002,C,29.400000000000002
2044,2023-06-28 04:00:00,68.60000000000001,C,68.60000000000001
2045,2023-06-28 05:00:00,186.20000000000002,C,186.20000000000002
2046,2023-06-28 06:00:00,421.40000000000003,C,421.40000000000003
2047,2023-06-28 07:00:00,597.8000000000001,C,597.8000000000001
2048,2023-06-28 08:00:00,764.4000000000001,C,764.4000000000001
2049,2023-06-28 09:00:00,715.4000000000001,C,715.4000000000001
2050,2023-06-28 10:00:00,695.8000000000001,C,695.8000000000001
2051,2023-06-28 11:00:00,940.8000000000001,C,940.8000000000001
2052,2023-06-28 12:00:00,842.8000000000001,C,842.8000000000001
2053,2023-06-28 13:00:00,774.2,C,774.2
2054,2023-06-28 14:00:00,235.20000000000002,C,235.20000000000002
2055,2023-06-28 15:00:00,98.0,C,98.0
2056,2023-06-28 16:00:00,98.0,C,98.0
2057,2023-06-28 17:00:00,39.2,C,39.2
2058,2023-06-28 18:00:00,39.2,C,39.2
2059,2023-06-28 19:00:00,19.6,C,19.6
2060,2023-06-28 20:00:00,0.0,C,0.0
2061,2023-06-28 21:00:00,0.0,C,0.0
2062,2023-06-28 22:00:00,0.0,C,0.0
2063,2023-06-28 23:00:00,0.0,C,0.0
2064,2023-06-29 00:00:00,0.0,C,0.0
2065,2023-06-29 01:00:00,0.0,C,0.0
2066,2023-06-29 02:00:00,0.0,C,0.0
2067,2023-06-29 03:00:00,9.8,C,9.8
2068,2023-06-29 04:00:00,9.8,C,9.8
2069,2023-06-29 05:00:00,68.60000000000001,C,68.60000000000001
2070,2023-06-29 06:00:00,147.0,C,147.0
2071,2023-06-29 07:00:00,215.60000000000002,C,215.60000000000002
2072,2023-06-29 08:00:00,254.8,C,254.8
2073,2023-06-29 09:00:00,245.00000000000003,C,245.00000000000003
2074,2023-06-29 10:00:00,205.8,C,205.8
2075,2023-06-29 11:00:00,225.4,C,225.4
2076,2023-06-29 12:00:00,254.8,C,254.8
2077,2023-06-29 13:00:00,215.60000000000002,C,215.60000000000002
2078,2023-06-29 14:00:00,303.8,C,303.8
2079,2023-06-29 15:00:00,323.40000000000003,C,323.40000000000003
2080,2023-06-29 16:00:00,196.0,C,196.0
2081,2023-06-29 17:00:00,215.60000000000002,C,215.60000000000002
2082,2023-06-29 18:00:00,127.4,C,127.4
2083,2023-06-29 19:00:00,29.400000000000002,C,29.400000000000002
2084,2023-06-29 20:00:00,9.8,C,9.8
2085,2023-06-29 21:00:00,0.0,C,0.0
2086,2023-06-29 22:00:00,0.0,C,0.0
2087,2023-06-29 23:00:00,0.0,C,0.0
2088,2023-06-30 00:00:00,0.0,C,0.0
2089,2023-06-30 01:00:00,0.0,C,0.0
2090,2023-06-30 02:00:00,19.6,C,19.6
2091,2023-06-30 03:00:00,58.800000000000004,C,58.800000000000004
2092,2023-06-30 04:00:00,107.80000000000001,C,107.80000000000001
2093,2023-06-30 05:00:00,137.20000000000002,C,137.20000000000002
2094,2023-06-30 06:00:00,205.8,C,205.8
2095,2023-06-30 07:00:00,333.20000000000005,C,333.20000000000005
2096,2023-06-30 08:00:00,264.6,C,264.6
2097,2023-06-30 09:00:00,333.20000000000005,C,333.20000000000005
2098,2023-06-30 10:00:00,303.8,C,303.8
2099,2023-06-30 11:00:00,284.20000000000005,C,284.20000000000005
2100,2023-06-30 12:00:00,480.20000000000005,C,480.20000000000005
2101,2023-06-30 13:00:00,333.20000000000005,C,333.20000000000005
2102,2023-06-30 14:00:00,127.4,C,127.4
2103,2023-06-30 15:00:00,98.0,C,98.0
2104,2023-06-30 16:00:00,107.80000000000001,C,107.80000000000001
2105,2023-06-30 17:00:00,78.4,C,78.4
2106,2023-06-30 18:00:00,29.400000000000002,C,29.400000000000002
2107,2023-06-30 19:00:00,39.2,C,39.2
2108,2023-06-30 20:00:00,9.8,C,9.8
2109,2023-06-30 21:00:00,0.0,C,0.0
2110,2023-06-30 22:00:00,0.0,C,0.0
2111,2023-06-30 23:00:00,0.0,C,0.0
2112,2023-07-02 00:00:00,0.0,C,0.0
2113,2023-07-02 01:00:00,0.0,C,0.0
2114,2023-07-02 02:00:00,19.6,C,19.6
2115,2023-07-02 03:00:00,88.2,C,88.2
2116,2023-07-02 04:00:00,137.20000000000002,C,137.20000000000002
2117,2023-07-02 05:00:00,215.60000000000002,C,215.60000000000002
2118,2023-07-02 06:00:00,343.0,C,343.0
2119,2023-07-02 07:00:00,548.8000000000001,C,548.8000000000001
2120,2023-07-02 08:00:00,460.6,C,460.6
2121,2023-07-02 09:00:00,735.0,C,735.0
2122,2023-07-02 10:00:00,695.8000000000001,C,695.8000000000001
2123,2023-07-02 11:00:00,176.4,C,176.4
2124,2023-07-02 12:00:00,401.8,C,401.8
2125,2023-07-02 13:00:00,725.2,C,725.2
2126,2023-07-02 14:00:00,254.8,C,254.8
2127,2023-07-02 15:00:00,529.2,C,529.2
2128,2023-07-02 16:00:00,333.20000000000005,C,333.20000000000005
2129,2023-07-02 17:00:00,196.0,C,196.0
2130,2023-07-02 18:00:00,127.4,C,127.4
2131,2023-07-02 19:00:00,58.800000000000004,C,58.800000000000004
2132,2023-07-02 20:00:00,9.8,C,9.8
2133,2023-07-02 21:00:00,0.0,C,0.0
2134,2023-07-02 22:00:00,0.0,C,0.0
2135,2023-07-02 23:00:00,0.0,C,0.0
2136,2023-07-03 00:00:00,0.0,C,0.0
2137,2023-07-03 01:00:00,0.0,C,0.0
2138,2023-07-03 02:00:00,9.8,C,9.8
2139,2023-07-03 03:00:00,58.800000000000004,C,58.800000000000004
2140,2023-07-03 04:00:00,117.60000000000001,C,117.60000000000001
2141,2023-07-03 05:00:00,205.8,C,205.8
2142,2023-07-03 06:00:00,323.40000000000003,C,323.40000000000003
2143,2023-07-03 07:00:00,607.6,C,607.6
2144,2023-07-03 08:00:00,676.2,C,676.2
2145,2023-07-03 09:00:00,225.4,C,225.4
2146,2023-07-03 10:00:00,274.40000000000003,C,274.40000000000003
2147,2023-07-03 11:00:00,156.8,C,156.8
2148,2023-07-03 12:00:00,264.6,C,264.6
2149,2023-07-03 13:00:00,372.40000000000003,C,372.40000000000003
2150,2023-07-03 14:00:00,117.60000000000001,C,117.60000000000001
2151,2023-07-03 15:00:00,107.80000000000001,C,107.80000000000001
2152,2023-07-03 16:00:00,117.60000000000001,C,117.60000000000001
2153,2023-07-03 17:00:00,88.2,C,88.2
2154,2023-07-03 18:00:00,68.60000000000001,C,68.60000000000001
2155,2023-07-03 19:00:00,39.2,C,39.2
2156,2023-07-03 20:00:00,9.8,C,9.8
2157,2023-07-03 21:00:00,0.0,C,0.0
2158,2023-07-03 22:00:00,0.0,C,0.0
2159,2023-07-03 23:00:00,0.0,C,0.0
